R	53.8591	-7.9164	A902	27 Sep 2023	A902\n09:05 - Dublin Connolly to Sligo (3 mins late)\nDeparted Dromod next stop Carrick on Shannon	Northbound
R	54.0007	-6.41291	A124	27 Sep 2023	A124\n09:30 - Dublin Connolly to Belfast (11 mins late)\nDeparted Dundalk next stop Newry	Northbound
R	54.0007	-6.41291	P704	27 Sep 2023	P704\n10:50 - Dundalk to Dublin Connolly (0 mins late)\nDeparted Dundalk next stop Drogheda	Southbound
R	54.2723	-8.48249	A907	27 Sep 2023	A907\n11:05 - Sligo to Dublin Connolly (1 mins late)\nDeparted Sligo next stop Collooney	Southbound
T	53.2043	-6.10046	E216	27 Sep 2023	E216\n09:38 - Howth to Bray(12 mins late)\nTERMINATED Bray at 11:08	Southbound
T	53.3433	-6.24829	P608	27 Sep 2023	P608\n09:40 - Drogheda to Dublin Pearse(20 mins late)\nTERMINATED Dublin Pearse at 11:06	Southbound
T	53.3531	-6.24591	A123	27 Sep 2023	A123\n08:00 - Belfast to Dublin Connolly(58 mins late)\nTERMINATED Dublin Connolly at 11:03	Southbound
T	53.378	-6.58993	D910	27 Sep 2023	D910\n10:17 - Dublin Connolly to Maynooth(5 mins late)\nTERMINATED Maynooth at 11:06	Northbound
T	53.3891	-6.07401	E914	27 Sep 2023	E914\n09:55 - Bray to Howth(2 mins late)\nTERMINATED Howth at 11:11	Northbound
T	53.4509	-6.15649	E812	27 Sep 2023	E812\n09:45 - Bray to Malahide(7 mins late)\nTERMINATED Malahide at 11:07	Northbound
T	53.712	-6.33538	D804	27 Sep 2023	D804\n09:54 - Dublin Pearse to Drogheda(6 mins late)\nTERMINATED Drogheda at 11:07	Northbound
